fixture_id,fixture_date,team_name,team_id,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %,fixture.referee,fixture.timezone,fixture.date,fixture.timestamp,fixture.periods.first,fixture.periods.second,fixture.venue.id,fixture.venue.name,fixture.venue.city,fixture.status.long,fixture.status.short,fixture.status.elapsed,league.id,league.name,league.country,league.logo,league.flag,league.season,league.round,teams.home.id,teams.home.name,teams.home.logo,teams.home.winner,teams.away.id,teams.away.name,teams.away.logo,teams.away.winner,goals.home,goals.away,score.halftime.home,score.halftime.away,score.fulltime.home,score.fulltime.away,score.extratime.home,score.extratime.away,score.penalty.home,score.penalty.away
203337,2015-08-21T18:30:00+00:00,Malaga,535,5,13,25,7.0,9,16,0,7,1.0,57%,3.0,0,2.0,374,298,80%,"Alfonso Alvarez Izquierdo, Spain",UTC,2015-08-21T18:30:00+00:00,1440181800,1440181800.0,1440185400.0,,La Rosaleda,Malaga,Match Finished,FT,90.0,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2015,Regular Season - 1,535,Malaga,https://media.api-sports.io/football/teams/535.png,,536,Sevilla,https://media.api-sports.io/football/teams/536.png,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
203337,2015-08-21T18:30:00+00:00,Sevilla,536,2,7,10,1.0,8,2,0,2,3.0,43%,5.0,1,4.0,283,207,73%,"Alfonso Alvarez Izquierdo, Spain",UTC,2015-08-21T18:30:00+00:00,1440181800,1440181800.0,1440185400.0,,La Rosaleda,Malaga,Match Finished,FT,90.0,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2015,Regular Season - 1,535,Malaga,https://media.api-sports.io/football/teams/535.png,,536,Sevilla,https://media.api-sports.io/football/teams/536.png,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
203338,2015-08-22T16:30:00+00:00,Espanyol,540,2,2,5,1.0,3,2,0,4,5.0,33%,2.0,0,2.0,263,174,66%,"Jesus Gil Manzano, Spain",UTC,2015-08-22T16:30:00+00:00,1440261000,1440261000.0,1440264600.0,,RCDE Stadium,Cornella,Match Finished,FT,90.0,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2015,Regular Season - 1,540,Espanyol,https://media.api-sports.io/football/teams/540.png,True,546,Getafe,https://media.api-sports.io/football/teams/546.png,False,1.0,0.0,1.0,0.0,1.0,0.0,,,,
203338,2015-08-22T16:30:00+00:00,Getafe,546,3,7,13,3.0,5,8,0,6,2.0,67%,5.0,1,1.0,519,434,84%,"Jesus Gil Manzano, Spain",UTC,2015-08-22T16:30:00+00:00,1440261000,1440261000.0,1440264600.0,,RCDE Stadium,Cornella,Match Finished,FT,90.0,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2015,Regular Season - 1,540,Espanyol,https://media.api-sports.io/football/teams/540.png,True,546,Getafe,https://media.api-sports.io/football/teams/546.png,False,1.0,0.0,1.0,0.0,1.0,0.0,,,,
203339,2015-08-22T16:30:00+00:00,Deportivo La Coruna,544,5,6,16,5.0,3,13,0,5,2.0,56%,3.0,0,2.0,470,375,80%,"Antonio Mateu, Spain",UTC,2015-08-22T16:30:00+00:00,1440261000,1440261000.0,1440264600.0,,Estadio de Riazor,La Coruna,Match Finished,FT,90.0,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2015,Regular Season - 1,544,Deportivo La Coruna,https://media.api-sports.io/football/teams/544.png,,548,Real Sociedad,https://media.api-sports.io/football/teams/548.png,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
203339,2015-08-22T16:30:00+00:00,Real Sociedad,548,2,1,9,6.0,6,3,0,4,2.0,44%,2.0,0,5.0,350,248,71%,"Antonio Mateu, Spain",UTC,2015-08-22T16:30:00+00:00,1440261000,1440261000.0,1440264600.0,,Estadio de Riazor,La Coruna,Match Finished,FT,90.0,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2015,Regular Season - 1,544,Deportivo La Coruna,https://media.api-sports.io/football/teams/544.png,,548,Real Sociedad,https://media.api-sports.io/football/teams/548.png,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
203340,2015-08-22T18:30:00+00:00,Atletico Madrid,530,3,8,14,3.0,7,7,0,4,,61%,2.0,0,1.0,614,516,84%,"Eduardo Prieto Iglesias, Spain",UTC,2015-08-22T18:30:00+00:00,1440268200,1440268200.0,1440271800.0,,Vicente Calderón,Madrid,Match Finished,FT,90.0,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2015,Regular Season - 1,530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,True,534,Las Palmas,https://media.api-sports.io/football/teams/534.png,False,1.0,0.0,1.0,0.0,1.0,0.0,,,,
203340,2015-08-22T18:30:00+00:00,Las Palmas,534,1,4,8,3.0,5,3,0,4,,39%,0.0,0,2.0,390,287,74%,"Eduardo Prieto Iglesias, Spain",UTC,2015-08-22T18:30:00+00:00,1440268200,1440268200.0,1440271800.0,,Vicente Calderón,Madrid,Match Finished,FT,90.0,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2015,Regular Season - 1,530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,True,534,Las Palmas,https://media.api-sports.io/football/teams/534.png,False,1.0,0.0,1.0,0.0,1.0,0.0,,,,
203341,2015-08-22T20:30:00+00:00,Rayo Vallecano,728,3,2,8,3.0,1,7,0,3,0.0,56%,3.0,0,4.0,433,331,76%,"Alberto Undiano, Spain",UTC,2015-08-22T20:30:00+00:00,1440275400,1440275400.0,1440279000.0,1488.0,Estadio de Vallecas,Madrid,Match Finished,FT,90.0,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2015,Regular Season - 1,728,Rayo Vallecano,https://media.api-sports.io/football/teams/728.png,,532,Valencia,https://media.api-sports.io/football/teams/532.png,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
203341,2015-08-22T20:30:00+00:00,Valencia,532,4,4,10,2.0,7,3,0,3,1.0,44%,1.0,0,3.0,332,230,69%,"Alberto Undiano, Spain",UTC,2015-08-22T20:30:00+00:00,1440275400,1440275400.0,1440279000.0,1488.0,Estadio de Vallecas,Madrid,Match Finished,FT,90.0,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2015,Regular Season - 1,728,Rayo Vallecano,https://media.api-sports.io/football/teams/728.png,,532,Valencia,https://media.api-sports.io/football/teams/532.png,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
203342,2015-08-23T16:30:00+00:00,Athletic Club,531,2,3,8,3.0,5,3,0,2,4.0,32%,3.0,0,3.0,319,195,61%,"Carlos Del Cerro Grande, Spain",UTC,2015-08-23T16:30:00+00:00,1440347400,1440347400.0,1440351000.0,,San Mamés,Bilbao,Match Finished,FT,90.0,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2015,Regular Season - 1,531,Athletic Club,https://media.api-sports.io/football/teams/531.png,False,529,Barcelona,https://media.api-sports.io/football/teams/529.png,True,0.0,1.0,0.0,0.0,0.0,1.0,,,,
203342,2015-08-23T16:30:00+00:00,Barcelona,529,4,3,10,3.0,7,3,0,4,4.0,68%,3.0,0,2.0,674,544,81%,"Carlos Del Cerro Grande, Spain",UTC,2015-08-23T16:30:00+00:00,1440347400,1440347400.0,1440351000.0,,San Mamés,Bilbao,Match Finished,FT,90.0,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2015,Regular Season - 1,531,Athletic Club,https://media.api-sports.io/football/teams/531.png,False,529,Barcelona,https://media.api-sports.io/football/teams/529.png,True,0.0,1.0,0.0,0.0,0.0,1.0,,,,
203343,2015-08-23T18:30:00+00:00,Sporting Gijon,731,0,4,6,2.0,4,2,0,2,2.0,32%,4.0,0,8.0,305,205,67%,"Javier Estrada Fernandez, Spain",UTC,2015-08-23T18:30:00+00:00,1440354600,1440354600.0,1440358200.0,,El Molinón-Enrique Castro Quini,Gijon,Match Finished,FT,90.0,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2015,Regular Season - 1,731,Sporting Gijon,https://media.api-sports.io/football/teams/731.png,,541,Real Madrid,https://media.api-sports.io/football/teams/541.png,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
203343,2015-08-23T18:30:00+00:00,Real Madrid,541,8,14,27,5.0,12,15,0,5,1.0,68%,0.0,0,0.0,639,555,87%,"Javier Estrada Fernandez, Spain",UTC,2015-08-23T18:30:00+00:00,1440354600,1440354600.0,1440358200.0,,El Molinón-Enrique Castro Quini,Gijon,Match Finished,FT,90.0,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2015,Regular Season - 1,731,Sporting Gijon,https://media.api-sports.io/football/teams/731.png,,541,Real Madrid,https://media.api-sports.io/football/teams/541.png,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
203344,2015-08-23T20:00:00+00:00,Levante,539,2,7,11,2.0,3,8,0,4,,29%,1.0,1,4.0,257,175,68%,"Ricardo De Burgos Bengoetxea, Spain",UTC,2015-08-23T20:00:00+00:00,1440360000,1440360000.0,1440363600.0,,Ciutat de València,Valencia,Match Finished,FT,90.0,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2015,Regular Season - 1,539,Levante,https://media.api-sports.io/football/teams/539.png,False,538,Celta Vigo,https://media.api-sports.io/football/teams/538.png,True,1.0,2.0,0.0,1.0,1.0,2.0,,,,
203344,2015-08-23T20:00:00+00:00,Celta Vigo,538,6,6,15,3.0,8,7,0,6,,71%,3.0,0,1.0,658,575,87%,"Ricardo De Burgos Bengoetxea, Spain",UTC,2015-08-23T20:00:00+00:00,1440360000,1440360000.0,1440363600.0,,Ciutat de València,Valencia,Match Finished,FT,90.0,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2015,Regular Season - 1,539,Levante,https://media.api-sports.io/football/teams/539.png,False,538,Celta Vigo,https://media.api-sports.io/football/teams/538.png,True,1.0,2.0,0.0,1.0,1.0,2.0,,,,
203345,2015-08-23T20:30:00+00:00,Real Betis,543,6,13,22,3.0,9,13,0,7,1.0,65%,3.0,0,2.0,396,310,78%,"Inaki Vicandi Garrido, Spain",UTC,2015-08-23T20:30:00+00:00,1440361800,1440361800.0,1440365400.0,,Benito Villamarín,Seville,Match Finished,FT,90.0,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2015,Regular Season - 1,543,Real Betis,https://media.api-sports.io/football/teams/543.png,,533,Villarreal,https://media.api-sports.io/football/teams/533.png,,1.0,1.0,0.0,1.0,1.0,1.0,,,,
203345,2015-08-23T20:30:00+00:00,Villarreal,533,4,4,8,0.0,7,1,0,5,2.0,35%,1.0,1,5.0,216,133,62%,"Inaki Vicandi Garrido, Spain",UTC,2015-08-23T20:30:00+00:00,1440361800,1440361800.0,1440365400.0,,Benito Villamarín,Seville,Match Finished,FT,90.0,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2015,Regular Season - 1,543,Real Betis,https://media.api-sports.io/football/teams/543.png,,533,Villarreal,https://media.api-sports.io/football/teams/533.png,,1.0,1.0,0.0,1.0,1.0,1.0,,,,
203346,2015-08-24T18:30:00+00:00,Granada CF,715,6,5,12,1.0,6,6,0,6,1.0,57%,1.0,1,1.0,453,349,77%,"Ignacio Iglesias Villanueva, Spain",UTC,2015-08-24T18:30:00+00:00,1440441000,1440441000.0,1440444600.0,,Nuevo Los Cármenes,Granada,Match Finished,FT,90.0,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2015,Regular Season - 1,715,Granada CF,https://media.api-sports.io/football/teams/715.png,False,545,Eibar,https://media.api-sports.io/football/teams/545.png,True,1.0,3.0,0.0,2.0,1.0,3.0,,,,
203346,2015-08-24T18:30:00+00:00,Eibar,545,4,4,10,2.0,8,2,0,5,3.0,43%,6.0,0,5.0,334,238,71%,"Ignacio Iglesias Villanueva, Spain",UTC,2015-08-24T18:30:00+00:00,1440441000,1440441000.0,1440444600.0,,Nuevo Los Cármenes,Granada,Match Finished,FT,90.0,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2015,Regular Season - 1,715,Granada CF,https://media.api-sports.io/football/teams/715.png,False,545,Eibar,https://media.api-sports.io/football/teams/545.png,True,1.0,3.0,0.0,2.0,1.0,3.0,,,,
203347,2015-08-28T18:30:00+00:00,Villarreal,533,4,8,14,2.0,6,8,0,2,5.0,57%,1.0,0,2.0,472,374,79%,"Carlos Velasco Carballo, Spain",UTC,2015-08-28T18:30:00+00:00,1440786600,1440786600.0,1440790200.0,1498.0,Estadio de la Cerámica,Villarreal,Match Finished,FT,90.0,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2015,Regular Season - 2,533,Villarreal,https://media.api-sports.io/football/teams/533.png,True,540,Espanyol,https://media.api-sports.io/football/teams/540.png,False,3.0,1.0,0.0,1.0,3.0,1.0,,,,
203347,2015-08-28T18:30:00+00:00,Espanyol,540,3,2,5,0.0,5,0,0,3,1.0,43%,6.0,0,1.0,354,257,73%,"Carlos Velasco Carballo, Spain",UTC,2015-08-28T18:30:00+00:00,1440786600,1440786600.0,1440790200.0,1498.0,Estadio de la Cerámica,Villarreal,Match Finished,FT,90.0,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2015,Regular Season - 2,533,Villarreal,https://media.api-sports.io/football/teams/533.png,True,540,Espanyol,https://media.api-sports.io/football/teams/540.png,False,3.0,1.0,0.0,1.0,3.0,1.0,,,,
203348,2015-08-29T16:30:00+00:00,Real Sociedad,548,1,9,12,2.0,7,5,0,6,2.0,60%,3.0,0,2.0,505,415,82%,"Jose Maria Sanchez Martinez, Spain",UTC,2015-08-29T16:30:00+00:00,1440865800,1440865800.0,1440869400.0,,Anoeta,San Sebastian,Match Finished,FT,90.0,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2015,Regular Season - 2,548,Real Sociedad,https://media.api-sports.io/football/teams/548.png,,731,Sporting Gijon,https://media.api-sports.io/football/teams/731.png,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
203348,2015-08-29T16:30:00+00:00,Sporting Gijon,731,2,3,7,2.0,2,5,0,4,2.0,40%,5.0,0,1.0,339,242,71%,"Jose Maria Sanchez Martinez, Spain",UTC,2015-08-29T16:30:00+00:00,1440865800,1440865800.0,1440869400.0,,Anoeta,San Sebastian,Match Finished,FT,90.0,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2015,Regular Season - 2,548,Real Sociedad,https://media.api-sports.io/football/teams/548.png,,731,Sporting Gijon,https://media.api-sports.io/football/teams/731.png,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
203349,2015-08-29T18:30:00+00:00,Barcelona,529,13,6,22,3.0,16,6,0,15,4.0,74%,0.0,0,1.0,655,572,87%,"Santiago Jaime Latre, Spain",UTC,2015-08-29T18:30:00+00:00,1440873000,1440873000.0,1440876600.0,1462.0,Camp Nou,Barcelona,Match Finished,FT,90.0,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2015,Regular Season - 2,529,Barcelona,https://media.api-sports.io/football/teams/529.png,True,535,Malaga,https://media.api-sports.io/football/teams/535.png,False,1.0,0.0,0.0,0.0,1.0,0.0,,,,
203349,2015-08-29T18:30:00+00:00,Malaga,535,1,3,4,0.0,2,2,0,2,3.0,26%,3.0,0,12.0,209,128,61%,"Santiago Jaime Latre, Spain",UTC,2015-08-29T18:30:00+00:00,1440873000,1440873000.0,1440876600.0,1462.0,Camp Nou,Barcelona,Match Finished,FT,90.0,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2015,Regular Season - 2,529,Barcelona,https://media.api-sports.io/football/teams/529.png,True,535,Malaga,https://media.api-sports.io/football/teams/535.png,False,1.0,0.0,0.0,0.0,1.0,0.0,,,,
203350,2015-08-29T20:00:00+00:00,Celta Vigo,538,7,1,11,3.0,10,1,0,5,7.0,64%,2.0,0,0.0,671,576,86%,"Miguel Martinez Munuera, Spain",UTC,2015-08-29T20:00:00+00:00,1440878400,1440878400.0,1440882000.0,,Municipal de Balaídos,Vigo,Match Finished,FT,90.0,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2015,Regular Season - 2,538,Celta Vigo,https://media.api-sports.io/football/teams/538.png,True,728,Rayo Vallecano,https://media.api-sports.io/football/teams/728.png,False,3.0,0.0,1.0,0.0,3.0,0.0,,,,
203350,2015-08-29T20:00:00+00:00,Rayo Vallecano,728,0,2,3,1.0,1,2,0,4,7.0,36%,2.0,1,4.0,352,243,69%,"Miguel Martinez Munuera, Spain",UTC,2015-08-29T20:00:00+00:00,1440878400,1440878400.0,1440882000.0,,Municipal de Balaídos,Vigo,Match Finished,FT,90.0,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2015,Regular Season - 2,538,Celta Vigo,https://media.api-sports.io/football/teams/538.png,True,728,Rayo Vallecano,https://media.api-sports.io/football/teams/728.png,False,3.0,0.0,1.0,0.0,3.0,0.0,,,,
203351,2015-08-29T20:30:00+00:00,Real Madrid,541,11,6,21,4.0,11,10,0,11,3.0,69%,3.0,0,1.0,630,571,91%,"Alejandro Hernandez, Spain",UTC,2015-08-29T20:30:00+00:00,1440880200,1440880200.0,1440883800.0,,Santiago Bernabéu,Madrid,Match Finished,FT,90.0,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2015,Regular Season - 2,541,Real Madrid,https://media.api-sports.io/football/teams/541.png,True,543,Real Betis,https://media.api-sports.io/football/teams/543.png,False,5.0,0.0,2.0,0.0,5.0,0.0,,,,
203351,2015-08-29T20:30:00+00:00,Real Betis,543,1,3,7,3.0,3,4,0,4,0.0,31%,3.0,0,5.0,286,220,77%,"Alejandro Hernandez, Spain",UTC,2015-08-29T20:30:00+00:00,1440880200,1440880200.0,1440883800.0,,Santiago Bernabéu,Madrid,Match Finished,FT,90.0,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2015,Regular Season - 2,541,Real Madrid,https://media.api-sports.io/football/teams/541.png,True,543,Real Betis,https://media.api-sports.io/football/teams/543.png,False,5.0,0.0,2.0,0.0,5.0,0.0,,,,
203352,2015-08-30T16:30:00+00:00,Eibar,545,8,0,9,1.0,9,0,0,11,3.0,43%,2.0,0,1.0,369,248,67%,"David Fernandez Borbalan, Spain",UTC,2015-08-30T16:30:00+00:00,1440952200,1440952200.0,1440955800.0,,Ipurua Municipal Stadium,Eibar,Match Finished,FT,90.0,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2015,Regular Season - 2,545,Eibar,https://media.api-sports.io/football/teams/545.png,True,531,Athletic Club,https://media.api-sports.io/football/teams/531.png,False,2.0,0.0,1.0,0.0,2.0,0.0,,,,
203352,2015-08-30T16:30:00+00:00,Athletic Club,531,1,5,9,3.0,3,6,0,4,1.0,57%,2.0,0,6.0,488,364,75%,"David Fernandez Borbalan, Spain",UTC,2015-08-30T16:30:00+00:00,1440952200,1440952200.0,1440955800.0,,Ipurua Municipal Stadium,Eibar,Match Finished,FT,90.0,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2015,Regular Season - 2,545,Eibar,https://media.api-sports.io/football/teams/545.png,True,531,Athletic Club,https://media.api-sports.io/football/teams/531.png,False,2.0,0.0,1.0,0.0,2.0,0.0,,,,
203353,2015-08-30T18:30:00+00:00,Sevilla,536,7,6,25,12.0,16,9,0,11,,62%,3.0,0,4.0,482,395,82%,"Carlos Clos Gomez, Spain",UTC,2015-08-30T18:30:00+00:00,1440959400,1440959400.0,1440963000.0,,Ramón Sánchez-Pizjuán,Seville,Match Finished,FT,90.0,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2015,Regular Season - 2,536,Sevilla,https://media.api-sports.io/football/teams/536.png,False,530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,True,0.0,3.0,0.0,1.0,0.0,3.0,,,,
203353,2015-08-30T18:30:00+00:00,Atletico Madrid,530,7,7,17,3.0,5,12,0,1,,38%,4.0,0,7.0,304,231,76%,"Carlos Clos Gomez, Spain",UTC,2015-08-30T18:30:00+00:00,1440959400,1440959400.0,1440963000.0,,Ramón Sánchez-Pizjuán,Seville,Match Finished,FT,90.0,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2015,Regular Season - 2,536,Sevilla,https://media.api-sports.io/football/teams/536.png,False,530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,True,0.0,3.0,0.0,1.0,0.0,3.0,,,,
203354,2015-08-30T18:30:00+00:00,Valencia,532,6,3,12,3.0,6,6,0,5,4.0,53%,5.0,1,2.0,399,303,76%,"Jose Luis Gonzalez Gonzalez, Spain",UTC,2015-08-30T18:30:00+00:00,1440959400,1440959400.0,1440963000.0,,Mestalla,Valencia,Match Finished,FT,90.0,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2015,Regular Season - 2,532,Valencia,https://media.api-sports.io/football/teams/532.png,,544,Deportivo La Coruna,https://media.api-sports.io/football/teams/544.png,,1.0,1.0,1.0,1.0,1.0,1.0,,,,
203354,2015-08-30T18:30:00+00:00,Deportivo La Coruna,544,3,6,12,3.0,8,4,0,7,1.0,47%,1.0,0,5.0,357,265,74%,"Jose Luis Gonzalez Gonzalez, Spain",UTC,2015-08-30T18:30:00+00:00,1440959400,1440959400.0,1440963000.0,,Mestalla,Valencia,Match Finished,FT,90.0,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2015,Regular Season - 2,532,Valencia,https://media.api-sports.io/football/teams/532.png,,544,Deportivo La Coruna,https://media.api-sports.io/football/teams/544.png,,1.0,1.0,1.0,1.0,1.0,1.0,,,,
203355,2015-08-30T20:30:00+00:00,Las Palmas,534,2,10,16,4.0,6,10,0,3,4.0,65%,2.0,0,2.0,552,435,79%,"Pedro Jesus Perez Montero, Spain",UTC,2015-08-30T20:30:00+00:00,1440966600,1440966600.0,1440970200.0,,Gran Canaria,Las Palmas de Gran Canaria,Match Finished,FT,90.0,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2015,Regular Season - 2,534,Las Palmas,https://media.api-sports.io/football/teams/534.png,,539,Levante,https://media.api-sports.io/football/teams/539.png,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
203355,2015-08-30T20:30:00+00:00,Levante,539,2,1,3,0.0,2,1,0,0,2.0,35%,4.0,0,2.0,290,173,60%,"Pedro Jesus Perez Montero, Spain",UTC,2015-08-30T20:30:00+00:00,1440966600,1440966600.0,1440970200.0,,Gran Canaria,Las Palmas de Gran Canaria,Match Finished,FT,90.0,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2015,Regular Season - 2,534,Las Palmas,https://media.api-sports.io/football/teams/534.png,,539,Levante,https://media.api-sports.io/football/teams/539.png,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
203356,2015-08-30T20:30:00+00:00,Getafe,546,4,7,16,5.0,6,10,0,6,0.0,61%,5.0,0,2.0,365,288,79%,"Eduardo Prieto Iglesias, Spain",UTC,2015-08-30T20:30:00+00:00,1440966600,1440966600.0,1440970200.0,1476.0,Coliseum Alfonso Pérez,Getafe,Match Finished,FT,90.0,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2015,Regular Season - 2,546,Getafe,https://media.api-sports.io/football/teams/546.png,False,715,Granada CF,https://media.api-sports.io/football/teams/715.png,True,1.0,2.0,0.0,2.0,1.0,2.0,,,,
203356,2015-08-30T20:30:00+00:00,Granada CF,715,4,3,9,2.0,5,4,0,6,3.0,39%,3.0,0,3.0,242,161,67%,"Eduardo Prieto Iglesias, Spain",UTC,2015-08-30T20:30:00+00:00,1440966600,1440966600.0,1440970200.0,1476.0,Coliseum Alfonso Pérez,Getafe,Match Finished,FT,90.0,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2015,Regular Season - 2,546,Getafe,https://media.api-sports.io/football/teams/546.png,False,715,Granada CF,https://media.api-sports.io/football/teams/715.png,True,1.0,2.0,0.0,2.0,1.0,2.0,,,,
203357,2015-09-11T18:30:00+00:00,Levante,539,4,7,14,3.0,5,9,0,5,1.0,54%,3.0,0,2.0,404,313,77%,"Ignacio Iglesias Villanueva, Spain",UTC,2015-09-11T18:30:00+00:00,1441996200,1441996200.0,1441999800.0,,Ciutat de València,Valencia,Match Finished,FT,90.0,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2015,Regular Season - 3,539,Levante,https://media.api-sports.io/football/teams/539.png,,536,Sevilla,https://media.api-sports.io/football/teams/536.png,,1.0,1.0,0.0,1.0,1.0,1.0,,,,
203357,2015-09-11T18:30:00+00:00,Sevilla,536,3,3,8,2.0,5,3,0,4,2.0,46%,3.0,0,3.0,346,257,74%,"Ignacio Iglesias Villanueva, Spain",UTC,2015-09-11T18:30:00+00:00,1441996200,1441996200.0,1441999800.0,,Ciutat de València,Valencia,Match Finished,FT,90.0,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2015,Regular Season - 3,539,Levante,https://media.api-sports.io/football/teams/539.png,,536,Sevilla,https://media.api-sports.io/football/teams/536.png,,1.0,1.0,0.0,1.0,1.0,1.0,,,,
203358,2015-09-12T14:00:00+00:00,Espanyol,540,3,6,14,5.0,9,5,0,5,0.0,52%,2.0,0,2.0,490,433,88%,"Inaki Vicandi Garrido, Spain",UTC,2015-09-12T14:00:00+00:00,1442066400,1442066400.0,1442070000.0,,RCDE Stadium,Cornella,Match Finished,FT,90.0,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2015,Regular Season - 3,540,Espanyol,https://media.api-sports.io/football/teams/540.png,False,541,Real Madrid,https://media.api-sports.io/football/teams/541.png,True,0.0,6.0,0.0,4.0,0.0,6.0,,,,
