fixture_id,fixture_date,team_name,team_id,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %,fixture.referee,fixture.timezone,fixture.date,fixture.timestamp,fixture.periods.first,fixture.periods.second,fixture.venue.id,fixture.venue.name,fixture.venue.city,fixture.status.long,fixture.status.short,fixture.status.elapsed,league.id,league.name,league.country,league.logo,league.flag,league.season,league.round,teams.home.id,teams.home.name,teams.home.logo,teams.home.winner,teams.away.id,teams.away.name,teams.away.logo,teams.away.winner,goals.home,goals.away,score.halftime.home,score.halftime.away,score.fulltime.home,score.fulltime.away,score.extratime.home,score.extratime.away,score.penalty.home,score.penalty.away
194612,2015-09-22T18:00:00+00:00,Bayern Munich,157,12.0,5,18,1.0,10,8,11,5,3.0,63%,1.0,0,1.0,773,692,90%,"Tobias Stieler, Germany",UTC,2015-09-22T18:00:00+00:00,1442944800,1442944800.0,1442948400.0,,Allianz Arena,Munich,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2015,Regular Season - 6,157,Bayern Munich,https://media.api-sports.io/football/teams/157.png,True,161,VfL Wolfsburg,https://media.api-sports.io/football/teams/161.png,False,5.0,1.0,0.0,1.0,5.0,1.0,,,,
194612,2015-09-22T18:00:00+00:00,VfL Wolfsburg,161,2.0,4,7,1.0,2,5,12,1,1.0,37%,2.0,0,6.0,447,366,82%,"Tobias Stieler, Germany",UTC,2015-09-22T18:00:00+00:00,1442944800,1442944800.0,1442948400.0,,Allianz Arena,Munich,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2015,Regular Season - 6,157,Bayern Munich,https://media.api-sports.io/football/teams/157.png,True,161,VfL Wolfsburg,https://media.api-sports.io/football/teams/161.png,False,5.0,1.0,0.0,1.0,5.0,1.0,,,,
194613,2015-09-22T18:00:00+00:00,Hertha Berlin,159,8.0,4,16,4.0,12,4,0,6,0.0,52%,1.0,0,6.0,477,366,77%,"Florian Meyer, Germany",UTC,2015-09-22T18:00:00+00:00,1442944800,1442944800.0,1442948400.0,,Olympiastadion,Berlin,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2015,Regular Season - 6,159,Hertha Berlin,https://media.api-sports.io/football/teams/159.png,True,192,1.FC Köln,https://media.api-sports.io/football/teams/192.png,False,2.0,0.0,1.0,0.0,2.0,0.0,,,,
194613,2015-09-22T18:00:00+00:00,1.FC Köln,192,7.0,5,13,1.0,9,4,0,1,3.0,48%,1.0,0,6.0,451,355,79%,"Florian Meyer, Germany",UTC,2015-09-22T18:00:00+00:00,1442944800,1442944800.0,1442948400.0,,Olympiastadion,Berlin,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2015,Regular Season - 6,159,Hertha Berlin,https://media.api-sports.io/football/teams/159.png,True,192,1.FC Köln,https://media.api-sports.io/football/teams/192.png,False,2.0,0.0,1.0,0.0,2.0,0.0,,,,
194614,2015-09-22T18:00:00+00:00,FC Ingolstadt 04,184,2.0,7,12,3.0,6,6,0,8,3.0,46%,2.0,0,2.0,347,233,67%,"Knut Kircher, Germany",UTC,2015-09-22T18:00:00+00:00,1442944800,1442944800.0,1442948400.0,726.0,Audi Sportpark,Ingolstadt,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2015,Regular Season - 6,184,FC Ingolstadt 04,https://media.api-sports.io/football/teams/184.png,False,175,Hamburger SV,https://media.api-sports.io/football/teams/175.png,True,0.0,1.0,0.0,0.0,0.0,1.0,,,,
194614,2015-09-22T18:00:00+00:00,Hamburger SV,175,3.0,5,8,0.0,4,4,0,5,0.0,54%,1.0,0,2.0,404,280,69%,"Knut Kircher, Germany",UTC,2015-09-22T18:00:00+00:00,1442944800,1442944800.0,1442948400.0,726.0,Audi Sportpark,Ingolstadt,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2015,Regular Season - 6,184,FC Ingolstadt 04,https://media.api-sports.io/football/teams/184.png,False,175,Hamburger SV,https://media.api-sports.io/football/teams/175.png,True,0.0,1.0,0.0,0.0,0.0,1.0,,,,
194615,2015-09-22T18:00:00+00:00,SV Darmstadt 98,181,3.0,4,9,2.0,8,1,0,5,1.0,41%,3.0,0,2.0,258,146,57%,"Guido Winkmann, Germany",UTC,2015-09-22T18:00:00+00:00,1442944800,1442944800.0,1442948400.0,,Stadion am Böllenfalltor,Darmstadt,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2015,Regular Season - 6,181,SV Darmstadt 98,https://media.api-sports.io/football/teams/181.png,True,162,Werder Bremen,https://media.api-sports.io/football/teams/162.png,False,2.0,1.0,1.0,1.0,2.0,1.0,,,,
194615,2015-09-22T18:00:00+00:00,Werder Bremen,162,4.0,6,12,2.0,7,5,0,1,1.0,59%,3.0,1,1.0,376,247,66%,"Guido Winkmann, Germany",UTC,2015-09-22T18:00:00+00:00,1442944800,1442944800.0,1442948400.0,,Stadion am Böllenfalltor,Darmstadt,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2015,Regular Season - 6,181,SV Darmstadt 98,https://media.api-sports.io/football/teams/181.png,True,162,Werder Bremen,https://media.api-sports.io/football/teams/162.png,False,2.0,1.0,1.0,1.0,2.0,1.0,,,,
194616,2015-09-23T18:00:00+00:00,FC Schalke 04,174,7.0,4,13,2.0,8,5,0,5,3.0,50%,2.0,0,5.0,448,359,80%,"Felix Zwayer, Germany",UTC,2015-09-23T18:00:00+00:00,1443031200,1443031200.0,1443034800.0,741.0,VELTINS-Arena,Gelsenkirchen,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2015,Regular Season - 6,174,FC Schalke 04,https://media.api-sports.io/football/teams/174.png,True,169,Eintracht Frankfurt,https://media.api-sports.io/football/teams/169.png,False,2.0,0.0,0.0,0.0,2.0,0.0,,,,
194616,2015-09-23T18:00:00+00:00,Eintracht Frankfurt,169,6.0,6,18,6.0,11,7,0,7,1.0,50%,2.0,0,5.0,433,345,80%,"Felix Zwayer, Germany",UTC,2015-09-23T18:00:00+00:00,1443031200,1443031200.0,1443034800.0,741.0,VELTINS-Arena,Gelsenkirchen,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2015,Regular Season - 6,174,FC Schalke 04,https://media.api-sports.io/football/teams/174.png,True,169,Eintracht Frankfurt,https://media.api-sports.io/football/teams/169.png,False,2.0,0.0,0.0,0.0,2.0,0.0,,,,
194617,2015-09-23T18:00:00+00:00,Bayer Leverkusen,168,6.0,10,20,4.0,14,6,0,11,4.0,66%,3.0,0,2.0,582,462,79%,"Marco Fritz, Germany",UTC,2015-09-23T18:00:00+00:00,1443031200,1443031200.0,1443034800.0,699.0,BayArena,Leverkusen,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2015,Regular Season - 6,168,Bayer Leverkusen,https://media.api-sports.io/football/teams/168.png,True,164,FSV Mainz 05,https://media.api-sports.io/football/teams/164.png,False,1.0,0.0,0.0,0.0,1.0,0.0,,,,
194617,2015-09-23T18:00:00+00:00,FSV Mainz 05,164,2.0,1,3,0.0,2,1,0,3,0.0,34%,0.0,0,5.0,306,176,58%,"Marco Fritz, Germany",UTC,2015-09-23T18:00:00+00:00,1443031200,1443031200.0,1443034800.0,699.0,BayArena,Leverkusen,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2015,Regular Season - 6,168,Bayer Leverkusen,https://media.api-sports.io/football/teams/168.png,True,164,FSV Mainz 05,https://media.api-sports.io/football/teams/164.png,False,1.0,0.0,0.0,0.0,1.0,0.0,,,,
194618,2015-09-23T18:00:00+00:00,Borussia Monchengladbach,163,12.0,6,21,3.0,9,12,0,6,3.0,49%,2.0,0,2.0,484,400,83%,"Daniel Siebert, Germany",UTC,2015-09-23T18:00:00+00:00,1443031200,1443031200.0,1443034800.0,20471.0,Borussia-Park,Monchengladbach,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2015,Regular Season - 6,163,Borussia Monchengladbach,https://media.api-sports.io/football/teams/163.png,True,170,FC Augsburg,https://media.api-sports.io/football/teams/170.png,False,4.0,2.0,4.0,0.0,4.0,2.0,,,,
194618,2015-09-23T18:00:00+00:00,FC Augsburg,170,4.0,4,13,5.0,5,8,0,2,1.0,51%,5.0,0,8.0,496,402,81%,"Daniel Siebert, Germany",UTC,2015-09-23T18:00:00+00:00,1443031200,1443031200.0,1443034800.0,20471.0,Borussia-Park,Monchengladbach,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2015,Regular Season - 6,163,Borussia Monchengladbach,https://media.api-sports.io/football/teams/163.png,True,170,FC Augsburg,https://media.api-sports.io/football/teams/170.png,False,4.0,2.0,4.0,0.0,4.0,2.0,,,,
194619,2015-09-23T18:00:00+00:00,Hannover 96,166,3.0,5,8,0.0,5,3,0,3,3.0,57%,3.0,0,9.0,478,342,72%,"Sascha Stegemann, Germany",UTC,2015-09-23T18:00:00+00:00,1443031200,1443031200.0,1443034800.0,721.0,HDI Arena,Hannover,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2015,Regular Season - 6,166,Hannover 96,https://media.api-sports.io/football/teams/166.png,False,172,VfB Stuttgart,https://media.api-sports.io/football/teams/172.png,True,1.0,3.0,1.0,2.0,1.0,3.0,,,,
194619,2015-09-23T18:00:00+00:00,VfB Stuttgart,172,12.0,5,19,2.0,9,10,0,7,5.0,43%,3.0,0,2.0,351,238,68%,"Sascha Stegemann, Germany",UTC,2015-09-23T18:00:00+00:00,1443031200,1443031200.0,1443034800.0,721.0,HDI Arena,Hannover,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2015,Regular Season - 6,166,Hannover 96,https://media.api-sports.io/football/teams/166.png,False,172,VfB Stuttgart,https://media.api-sports.io/football/teams/172.png,True,1.0,3.0,1.0,2.0,1.0,3.0,,,,
194620,2015-09-23T18:00:00+00:00,1899 Hoffenheim,167,5.0,5,10,0.0,5,5,0,5,2.0,30%,2.0,0,3.0,293,192,66%,"Tobias Welz, Germany",UTC,2015-09-23T18:00:00+00:00,1443031200,1443031200.0,1443034800.0,,WIRSOL Rhein-Neckar-Arena,Sinsheim,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2015,Regular Season - 6,167,1899 Hoffenheim,https://media.api-sports.io/football/teams/167.png,,165,Borussia Dortmund,https://media.api-sports.io/football/teams/165.png,,1.0,1.0,1.0,0.0,1.0,1.0,,,,
194620,2015-09-23T18:00:00+00:00,Borussia Dortmund,165,4.0,6,14,4.0,9,5,0,4,3.0,70%,1.0,0,4.0,675,559,83%,"Tobias Welz, Germany",UTC,2015-09-23T18:00:00+00:00,1443031200,1443031200.0,1443034800.0,,WIRSOL Rhein-Neckar-Arena,Sinsheim,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2015,Regular Season - 6,167,1899 Hoffenheim,https://media.api-sports.io/football/teams/167.png,,165,Borussia Dortmund,https://media.api-sports.io/football/teams/165.png,,1.0,1.0,1.0,0.0,1.0,1.0,,,,
194621,2015-09-25T18:30:00+00:00,1.FC Köln,192,4.0,7,15,4.0,7,8,0,8,2.0,59%,2.0,0,4.0,482,387,80%,"Christian Dingert, Germany",UTC,2015-09-25T18:30:00+00:00,1443205800,1443205800.0,1443209400.0,,RheinEnergieStadion,Cologne,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2015,Regular Season - 7,192,1.FC Köln,https://media.api-sports.io/football/teams/192.png,,184,FC Ingolstadt 04,https://media.api-sports.io/football/teams/184.png,,1.0,1.0,1.0,1.0,1.0,1.0,,,,
194621,2015-09-25T18:30:00+00:00,FC Ingolstadt 04,184,5.0,7,16,4.0,7,9,0,4,1.0,41%,3.0,0,3.0,334,228,68%,"Christian Dingert, Germany",UTC,2015-09-25T18:30:00+00:00,1443205800,1443205800.0,1443209400.0,,RheinEnergieStadion,Cologne,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2015,Regular Season - 7,192,1.FC Köln,https://media.api-sports.io/football/teams/192.png,,184,FC Ingolstadt 04,https://media.api-sports.io/football/teams/184.png,,1.0,1.0,1.0,1.0,1.0,1.0,,,,
194622,2015-09-26T13:30:00+00:00,VfL Wolfsburg,161,9.0,10,23,4.0,13,10,0,9,1.0,68%,2.0,0,2.0,683,603,88%,"Deniz Aytekin, Germany",UTC,2015-09-26T13:30:00+00:00,1443274200,1443274200.0,1443277800.0,752.0,Volkswagen Arena,Wolfsburg,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2015,Regular Season - 7,161,VfL Wolfsburg,https://media.api-sports.io/football/teams/161.png,,166,Hannover 96,https://media.api-sports.io/football/teams/166.png,,1.0,1.0,1.0,0.0,1.0,1.0,,,,
194622,2015-09-26T13:30:00+00:00,Hannover 96,166,3.0,2,9,4.0,4,5,0,0,3.0,32%,2.0,0,8.0,322,228,71%,"Deniz Aytekin, Germany",UTC,2015-09-26T13:30:00+00:00,1443274200,1443274200.0,1443277800.0,752.0,Volkswagen Arena,Wolfsburg,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2015,Regular Season - 7,161,VfL Wolfsburg,https://media.api-sports.io/football/teams/161.png,,166,Hannover 96,https://media.api-sports.io/football/teams/166.png,,1.0,1.0,1.0,0.0,1.0,1.0,,,,
194623,2015-09-26T13:30:00+00:00,VfB Stuttgart,172,6.0,8,23,9.0,17,6,0,12,3.0,50%,4.0,0,3.0,405,292,72%,"Gunter Perl, Germany",UTC,2015-09-26T13:30:00+00:00,1443274200,1443274200.0,1443277800.0,750.0,Mercedes-Benz Arena,Stuttgart,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2015,Regular Season - 7,172,VfB Stuttgart,https://media.api-sports.io/football/teams/172.png,False,163,Borussia Monchengladbach,https://media.api-sports.io/football/teams/163.png,True,1.0,3.0,1.0,2.0,1.0,3.0,,,,
194623,2015-09-26T13:30:00+00:00,Borussia Monchengladbach,163,5.0,4,9,0.0,8,2,0,3,3.0,50%,1.0,0,6.0,408,284,70%,"Gunter Perl, Germany",UTC,2015-09-26T13:30:00+00:00,1443274200,1443274200.0,1443277800.0,750.0,Mercedes-Benz Arena,Stuttgart,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2015,Regular Season - 7,172,VfB Stuttgart,https://media.api-sports.io/football/teams/172.png,False,163,Borussia Monchengladbach,https://media.api-sports.io/football/teams/163.png,True,1.0,3.0,1.0,2.0,1.0,3.0,,,,
194624,2015-09-26T13:30:00+00:00,FC Augsburg,170,9.0,9,26,8.0,11,15,0,7,4.0,66%,1.0,0,2.0,539,429,80%,"Manuel Gräfe, Germany",UTC,2015-09-26T13:30:00+00:00,1443274200,1443274200.0,1443277800.0,698.0,WWK Arena,Augsburg,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2015,Regular Season - 7,170,FC Augsburg,https://media.api-sports.io/football/teams/170.png,False,167,1899 Hoffenheim,https://media.api-sports.io/football/teams/167.png,True,1.0,3.0,1.0,1.0,1.0,3.0,,,,
194624,2015-09-26T13:30:00+00:00,1899 Hoffenheim,167,5.0,5,11,1.0,6,5,0,3,2.0,34%,4.0,0,8.0,279,178,64%,"Manuel Gräfe, Germany",UTC,2015-09-26T13:30:00+00:00,1443274200,1443274200.0,1443277800.0,698.0,WWK Arena,Augsburg,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2015,Regular Season - 7,170,FC Augsburg,https://media.api-sports.io/football/teams/170.png,False,167,1899 Hoffenheim,https://media.api-sports.io/football/teams/167.png,True,1.0,3.0,1.0,1.0,1.0,3.0,,,,
194625,2015-09-26T13:30:00+00:00,Werder Bremen,162,0.0,5,9,4.0,5,4,0,2,4.0,36%,1.0,0,3.0,288,163,57%,"Wolfgang Stark, Germany",UTC,2015-09-26T13:30:00+00:00,1443274200,1443274200.0,1443277800.0,,Weser-Stadion,Bremen,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2015,Regular Season - 7,162,Werder Bremen,https://media.api-sports.io/football/teams/162.png,False,168,Bayer Leverkusen,https://media.api-sports.io/football/teams/168.png,True,0.0,3.0,0.0,1.0,0.0,3.0,,,,
194625,2015-09-26T13:30:00+00:00,Bayer Leverkusen,168,7.0,8,17,2.0,11,6,0,6,7.0,64%,2.0,0,0.0,515,389,76%,"Wolfgang Stark, Germany",UTC,2015-09-26T13:30:00+00:00,1443274200,1443274200.0,1443277800.0,,Weser-Stadion,Bremen,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2015,Regular Season - 7,162,Werder Bremen,https://media.api-sports.io/football/teams/162.png,False,168,Bayer Leverkusen,https://media.api-sports.io/football/teams/168.png,True,0.0,3.0,0.0,1.0,0.0,3.0,,,,
194626,2015-09-26T13:30:00+00:00,FSV Mainz 05,164,1.0,3,6,2.0,6,0,0,3,2.0,29%,1.0,0,6.0,301,203,67%,"Bastian Dankert, Germany",UTC,2015-09-26T13:30:00+00:00,1443274200,1443274200.0,1443277800.0,717.0,Opel Arena,Mainz,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2015,Regular Season - 7,164,FSV Mainz 05,https://media.api-sports.io/football/teams/164.png,False,157,Bayern Munich,https://media.api-sports.io/football/teams/157.png,True,0.0,3.0,0.0,0.0,0.0,3.0,,,,
194626,2015-09-26T13:30:00+00:00,Bayern Munich,157,9.0,7,17,1.0,7,10,0,4,4.0,71%,1.0,0,1.0,738,667,90%,"Bastian Dankert, Germany",UTC,2015-09-26T13:30:00+00:00,1443274200,1443274200.0,1443277800.0,717.0,Opel Arena,Mainz,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2015,Regular Season - 7,164,FSV Mainz 05,https://media.api-sports.io/football/teams/164.png,False,157,Bayern Munich,https://media.api-sports.io/football/teams/157.png,True,0.0,3.0,0.0,0.0,0.0,3.0,,,,
194627,2015-09-26T16:30:00+00:00,Hamburger SV,175,3.0,6,13,4.0,4,9,0,4,0.0,49%,1.0,0,4.0,481,397,83%,"Jochen Drees, Germany",UTC,2015-09-26T16:30:00+00:00,1443285000,1443285000.0,1443288600.0,720.0,Volksparkstadion,Hamburg,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2015,Regular Season - 7,175,Hamburger SV,https://media.api-sports.io/football/teams/175.png,False,174,FC Schalke 04,https://media.api-sports.io/football/teams/174.png,True,0.0,1.0,0.0,0.0,0.0,1.0,,,,
194627,2015-09-26T16:30:00+00:00,FC Schalke 04,174,5.0,4,10,1.0,8,2,0,4,1.0,51%,3.0,0,5.0,489,396,81%,"Jochen Drees, Germany",UTC,2015-09-26T16:30:00+00:00,1443285000,1443285000.0,1443288600.0,720.0,Volksparkstadion,Hamburg,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2015,Regular Season - 7,175,Hamburger SV,https://media.api-sports.io/football/teams/175.png,False,174,FC Schalke 04,https://media.api-sports.io/football/teams/174.png,True,0.0,1.0,0.0,0.0,0.0,1.0,,,,
194628,2015-09-27T13:30:00+00:00,Eintracht Frankfurt,169,2.0,5,11,4.0,7,4,0,7,1.0,43%,2.0,0,5.0,391,294,75%,"Benjamin Brand, Germany",UTC,2015-09-27T13:30:00+00:00,1443360600,1443360600.0,1443364200.0,,Commerzbank-Arena,Frankfurt,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2015,Regular Season - 7,169,Eintracht Frankfurt,https://media.api-sports.io/football/teams/169.png,,159,Hertha Berlin,https://media.api-sports.io/football/teams/159.png,,1.0,1.0,1.0,0.0,1.0,1.0,,,,
194628,2015-09-27T13:30:00+00:00,Hertha Berlin,159,6.0,5,14,3.0,10,4,0,3,3.0,57%,1.0,0,1.0,518,424,82%,"Benjamin Brand, Germany",UTC,2015-09-27T13:30:00+00:00,1443360600,1443360600.0,1443364200.0,,Commerzbank-Arena,Frankfurt,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2015,Regular Season - 7,169,Eintracht Frankfurt,https://media.api-sports.io/football/teams/169.png,,159,Hertha Berlin,https://media.api-sports.io/football/teams/159.png,,1.0,1.0,1.0,0.0,1.0,1.0,,,,
194629,2015-09-27T15:30:00+00:00,Borussia Dortmund,165,4.0,7,15,4.0,11,4,0,9,4.0,76%,0.0,0,1.0,777,671,86%,"Robert Hartmann, Germany",UTC,2015-09-27T15:30:00+00:00,1443367800,1443367800.0,1443371400.0,702.0,Signal Iduna Park,Dortmund,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2015,Regular Season - 7,165,Borussia Dortmund,https://media.api-sports.io/football/teams/165.png,,181,SV Darmstadt 98,https://media.api-sports.io/football/teams/181.png,,2.0,2.0,0.0,1.0,2.0,2.0,,,,
194629,2015-09-27T15:30:00+00:00,SV Darmstadt 98,181,3.0,1,4,0.0,3,1,0,0,2.0,24%,2.0,0,2.0,235,133,57%,"Robert Hartmann, Germany",UTC,2015-09-27T15:30:00+00:00,1443367800,1443367800.0,1443371400.0,702.0,Signal Iduna Park,Dortmund,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2015,Regular Season - 7,165,Borussia Dortmund,https://media.api-sports.io/football/teams/165.png,,181,SV Darmstadt 98,https://media.api-sports.io/football/teams/181.png,,2.0,2.0,0.0,1.0,2.0,2.0,,,,
194630,2015-10-02T18:30:00+00:00,SV Darmstadt 98,181,4.0,8,14,2.0,8,6,0,2,0.0,38%,1.0,0,4.0,283,156,55%,"Florian Meyer, Germany",UTC,2015-10-02T18:30:00+00:00,1443810600,1443810600.0,1443814200.0,,Stadion am Böllenfalltor,Darmstadt,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2015,Regular Season - 8,181,SV Darmstadt 98,https://media.api-sports.io/football/teams/181.png,False,164,FSV Mainz 05,https://media.api-sports.io/football/teams/164.png,True,2.0,3.0,1.0,2.0,2.0,3.0,,,,
194630,2015-10-02T18:30:00+00:00,FSV Mainz 05,164,7.0,3,14,4.0,10,4,0,6,6.0,62%,2.0,0,2.0,460,347,75%,"Florian Meyer, Germany",UTC,2015-10-02T18:30:00+00:00,1443810600,1443810600.0,1443814200.0,,Stadion am Böllenfalltor,Darmstadt,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2015,Regular Season - 8,181,SV Darmstadt 98,https://media.api-sports.io/football/teams/181.png,False,164,FSV Mainz 05,https://media.api-sports.io/football/teams/164.png,True,2.0,3.0,1.0,2.0,2.0,3.0,,,,
194631,2015-10-03T13:30:00+00:00,Borussia Monchengladbach,163,3.0,5,10,2.0,5,5,0,3,3.0,48%,2.0,0,4.0,475,391,82%,"Felix Zwayer, Germany",UTC,2015-10-03T13:30:00+00:00,1443879000,1443879000.0,1443882600.0,20471.0,Borussia-Park,Monchengladbach,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2015,Regular Season - 8,163,Borussia Monchengladbach,https://media.api-sports.io/football/teams/163.png,True,161,VfL Wolfsburg,https://media.api-sports.io/football/teams/161.png,False,2.0,0.0,0.0,0.0,2.0,0.0,,,,
194631,2015-10-03T13:30:00+00:00,VfL Wolfsburg,161,3.0,6,10,1.0,4,6,0,1,2.0,52%,3.0,0,1.0,500,432,86%,"Felix Zwayer, Germany",UTC,2015-10-03T13:30:00+00:00,1443879000,1443879000.0,1443882600.0,20471.0,Borussia-Park,Monchengladbach,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2015,Regular Season - 8,163,Borussia Monchengladbach,https://media.api-sports.io/football/teams/163.png,True,161,VfL Wolfsburg,https://media.api-sports.io/football/teams/161.png,False,2.0,0.0,0.0,0.0,2.0,0.0,,,,
194632,2015-10-03T13:30:00+00:00,Hannover 96,166,5.0,1,12,6.0,6,6,0,7,4.0,41%,4.0,0,6.0,311,204,66%,"Peter Sippel, Germany",UTC,2015-10-03T13:30:00+00:00,1443879000,1443879000.0,1443882600.0,721.0,HDI Arena,Hannover,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2015,Regular Season - 8,166,Hannover 96,https://media.api-sports.io/football/teams/166.png,True,162,Werder Bremen,https://media.api-sports.io/football/teams/162.png,False,1.0,0.0,0.0,0.0,1.0,0.0,,,,
194632,2015-10-03T13:30:00+00:00,Werder Bremen,162,6.0,8,19,5.0,12,7,0,6,2.0,59%,1.0,0,4.0,441,322,73%,"Peter Sippel, Germany",UTC,2015-10-03T13:30:00+00:00,1443879000,1443879000.0,1443882600.0,721.0,HDI Arena,Hannover,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2015,Regular Season - 8,166,Hannover 96,https://media.api-sports.io/football/teams/166.png,True,162,Werder Bremen,https://media.api-sports.io/football/teams/162.png,False,1.0,0.0,0.0,0.0,1.0,0.0,,,,
